"ID","TreatmentDate","OptInDate","GMV2015"
19286,2016-08-08,2016-08-09,184812.19
30335,2016-06-21,NA,19621.45
8690,2016-06-21,NA,33168.7
147631,2016-08-08,2016-09-19,18387.52
177732,2016-06-13,2016-06-14,18433.77
139617,2016-06-13,2016-06-13,12496.22
91090,2016-08-08,NA,10900.99
167567,2016-06-13,NA,12655.01
62492,2016-06-21,NA,38867.56
63477,2016-06-13,2016-11-07,19395.3
4679,2016-08-08,NA,30481.26
30768,2016-08-08,NA,12341.13
139796,2016-06-13,2016-06-26,57484.5
174207,2016-06-21,NA,17557.24
123640,2016-08-08,NA,567282.43
166384,2016-08-08,2016-08-09,245287.88
165626,2016-08-08,NA,102093.33
111996,2016-06-13,NA,56222.5
8464,2016-06-21,2016-06-21,29635.78
170837,2016-07-26,2016-07-26,30693.09
178176,2016-06-21,2016-06-21,27192.98
95530,2016-06-21,2017-03-13,123174.22
111136,2016-06-13,NA,54923.83
130675,2016-06-13,2016-10-24,20047.92
62157,2016-06-21,2016-06-28,14403.58
146690,2016-06-13,2017-02-05,12737.85
80189,2016-08-08,NA,12729.82
136523,2016-08-08,2016-08-18,10497.11
25532,2016-08-08,2017-01-04,22090
162911,2016-06-13,NA,16644.98
148998,2016-05-19,NA,19900.84
12648,2016-06-13,NA,10223.79
150506,2016-06-13,2016-12-10,17733.01
12535,2016-06-13,2016-10-30,30256.21
6936,2016-07-26,NA,12409.87
79673,2016-06-13,NA,21932.77
115442,2016-05-19,NA,21192.41
106188,2016-08-08,2016-09-16,257173.55
168454,2016-06-13,2016-06-13,12822.75
99208,2016-06-21,2016-07-30,22126
76256,2016-06-21,NA,27805.35
88688,2016-06-21,NA,25870.66
102863,2016-08-08,2016-09-15,13830.56
79773,2016-08-08,NA,15584.1
297,2016-06-06,NA,14165
163979,2016-08-08,NA,24928.96
113867,2016-08-08,NA,18501.32
139911,2016-06-13,NA,13343.01
155135,2016-08-08,NA,16593.8
21822,2016-06-06,2016-06-15,13000
165844,2016-06-21,NA,49736.47
13556,2016-08-08,NA,30965.09
5192,2016-06-21,NA,25684.76
45853,2016-06-21,2017-03-19,15868.82
127035,2016-06-13,2016-06-20,454621.29
67798,2016-08-08,NA,16078.83
103239,2016-06-21,2016-06-21,14646.52
153553,2016-06-13,2016-06-15,18880.5
1879,2016-06-06,NA,16282.89
52600,2016-08-08,2016-09-29,15643.2
168027,2016-08-08,NA,115721.3
29976,2016-05-12,2016-06-11,40374.39
53595,2016-08-08,NA,15729.18
1849,2016-06-13,NA,12575.36
98244,2016-06-21,2016-06-23,11230.12
2289,2016-08-08,NA,62069.97
6789,2016-06-13,NA,89888.78
119689,2016-06-13,NA,53233.6
97642,2016-08-08,2016-08-10,24050.55
1206,2016-08-08,NA,54428.42
15575,2016-08-08,2016-08-14,22986.13
137510,2016-06-06,NA,15769.75
10803,2016-08-08,2016-10-19,15066.37
4684,2016-06-13,2016-06-14,69429.42
20587,2016-06-21,NA,13805.32
16727,2016-08-08,NA,15556.01
180310,2016-06-13,2017-02-15,1674619.19
44609,2016-08-08,2016-12-08,116758.15
7612,2016-06-21,2016-06-22,15840
37781,2016-06-21,2016-07-12,13182.94
46372,2016-06-13,NA,37981.23
173049,2016-06-21,NA,22330.22
171137,2016-08-08,2017-01-11,12547.86
151330,2016-06-13,NA,62816.76
2250,2016-08-08,NA,35817.24
116572,2016-08-08,NA,19739.03
116990,2016-06-21,NA,13946.77
84484,2016-06-13,2016-06-13,50427.84
74370,2016-08-08,NA,55589.76
111059,2016-08-08,2016-08-08,24048.84
17111,2016-06-13,NA,13655.64
169435,2016-06-13,NA,11126.79
144434,2016-05-12,2017-02-07,11124.82
6900,2016-06-21,NA,11970.84
156300,2016-06-13,NA,38145.96
127307,2016-06-13,NA,20503.71
72060,2016-06-21,2016-06-27,15529.2
43220,2016-06-21,2016-06-21,2211124.39
30197,2016-08-08,NA,61658.4
104180,2016-06-13,2016-06-13,19849.6
62805,2016-06-21,NA,14925.54
165898,2016-06-21,NA,12133.71
11778,2016-06-13,NA,14169.5
39879,2016-05-12,2016-07-21,20563.34
32581,2016-06-13,NA,11144.74
133676,2016-05-12,2016-05-12,18259.47
166969,2016-08-08,2016-08-11,110891.71
25306,2016-06-13,NA,24809.52
131815,2016-07-26,NA,29229.97
7736,2016-06-06,2016-06-06,316440.13
51895,2016-06-13,2016-07-30,48156.96
54347,2016-06-13,NA,68650
183153,2016-08-08,NA,10596.7
96898,2016-08-08,2016-10-30,15566.8
51495,2016-05-19,2016-05-20,41002.56
128754,2016-06-21,2016-12-16,387554.51
167614,2016-07-26,NA,18872.44
30305,2016-08-08,NA,23583.48
71017,2016-06-21,2016-06-21,18229.09
170676,2016-06-21,2016-06-21,89575.35
145841,2016-06-06,2016-06-29,17387.97
19979,2016-08-08,2016-08-09,29651.21
66676,2016-06-13,2016-06-15,34816.16
97016,2016-06-13,2016-06-16,19771.67
108939,2016-06-06,2016-08-22,14879.84
36451,2016-06-13,2016-06-22,29248.19
151178,2016-06-13,NA,15540.99
2133,2016-06-06,2016-07-29,14544.01
120444,2016-08-08,NA,22893.8
152601,2016-06-21,NA,14057.18
3845,2016-08-08,NA,25189.94
165915,2016-06-13,NA,14787.05
145623,2016-08-08,NA,31109.49
118694,2016-06-21,2016-08-28,11685.08
78347,2016-08-08,NA,15992.9
26468,2016-05-12,NA,16229.16
124408,2016-06-21,2016-06-24,1031976.81
101475,2016-06-13,2016-07-17,32844.32
89468,2016-06-21,2016-06-21,54333
145646,2016-06-21,NA,58821.7
1127,2016-06-13,2017-01-01,17088.35
161975,2016-08-08,NA,13266.96
151968,2016-06-06,2016-06-06,90221.35
109569,2016-06-13,2016-10-14,16217.06
117395,2016-06-13,2016-06-13,136101.73
123134,2016-05-12,2016-07-07,16120.76
96649,2016-07-26,NA,52088.91
62869,2016-07-26,2016-08-09,16873.85
333,2016-06-21,2016-07-04,37947.02
49222,2016-06-21,NA,13451.84
16162,2016-08-08,NA,15679.23
119044,2016-08-08,NA,15576.03
2787,2016-08-08,NA,41540.74
34763,2016-05-12,NA,10721.49
93907,2016-08-08,NA,65049.81
90596,2016-08-08,2016-09-16,75780
75480,2016-08-08,2016-08-24,200176.55
85264,2016-08-08,NA,255190.17
13286,2016-08-08,NA,34267.34
94184,2016-06-21,NA,46239.75
30490,2016-06-21,NA,17594.22
122701,2016-08-08,NA,37137.76
151868,2016-08-08,2016-09-07,70741.33
131438,2016-05-19,NA,17061.98
160538,2016-06-06,2016-07-03,60185
1234,2016-06-13,NA,16655.34
173747,2016-06-13,NA,14885.52
140935,2016-08-08,NA,21833.7
66544,2016-06-21,NA,90108.91
40531,2016-06-13,NA,15221.7
26678,2016-06-21,NA,13886.02
608,2016-06-21,2016-06-25,65049.64
15510,2016-08-08,NA,22047.07
157686,2016-06-21,2016-08-02,56501.47
84252,2016-05-19,2017-03-24,15749.76
79365,2016-06-13,2016-09-03,18107.33
152388,2016-08-08,NA,73079.86
82255,2016-06-13,NA,248558.18
116409,2016-08-08,2016-09-23,23383
139454,2016-08-08,2016-09-08,33685.29
61162,2016-08-08,2016-08-15,14528.05
135095,2016-08-08,NA,57370.06
164158,2016-06-13,NA,19146.98
51126,2016-06-06,NA,97854.27
18418,2016-05-12,2016-09-28,41856.15
42868,2016-08-08,NA,25916.8
92058,2016-08-08,2017-01-23,86412.93
61103,2016-06-21,2016-06-21,207867.99
73519,2016-06-06,NA,60690.4
56546,2016-07-26,NA,46742.45
175616,2016-07-26,NA,14095.93
73243,2016-06-13,NA,13049.84
100476,2016-06-21,2016-08-15,10937.02
48890,2016-06-21,NA,12635.47
151622,2016-08-08,NA,129665
82657,2016-06-21,NA,30260.8
37679,2016-08-08,2016-12-01,16081.64
57790,2016-08-08,NA,69307.18
92334,2016-06-13,NA,10151.3
63388,2016-06-21,NA,29291.37
170928,2016-06-06,2016-06-12,189011.87
21945,2016-08-08,NA,45731.33
76992,2016-06-13,2016-06-19,19683.36
91777,2016-06-13,NA,21422.88
97913,2016-08-08,NA,21373.03
78805,2016-08-08,NA,18447.57
103897,2016-06-06,2016-06-06,67668.05
91829,2016-06-13,NA,401234.95
151460,2016-08-08,NA,49263.78
167120,2016-08-08,NA,38696.41
95319,2016-06-13,2016-06-24,61177.32
29975,2016-06-06,2016-06-07,16840.93
733,2016-06-21,NA,22413.56
134925,2016-08-08,2016-11-24,21101.99
9410,2016-06-21,2016-07-04,10905
24605,2016-08-08,2016-09-19,13707.87
184044,2016-06-21,NA,16402
74516,2016-06-06,NA,23172.15
115327,2016-06-06,2016-06-27,16214.9
73399,2016-08-08,2016-08-08,18808.85
119562,2016-08-08,NA,68070.29
25687,2016-06-13,NA,50375.33
49047,2016-06-13,2016-06-16,28190.78
18339,2016-06-06,NA,11031.93
32880,2016-08-08,2016-12-18,21920.74
124493,2016-08-08,NA,86370.21
46377,2016-06-13,2016-07-06,14987.24
149710,2016-05-19,2016-12-06,103298.38
123343,2016-06-13,NA,54435
180241,2016-08-08,NA,24627.36
51177,2016-06-13,NA,19823.65
23416,2016-08-08,2016-08-20,63986.82
124082,2016-06-21,2016-10-29,46353.92
164553,2016-06-21,NA,21528.01
32078,2016-06-13,2016-06-14,100755.86
90234,2016-06-13,NA,62451.99
87174,2016-08-08,2016-10-06,33519.49
56164,2016-06-21,NA,31770.33
155042,2016-06-13,NA,49377.22
121152,2016-07-26,NA,13098.2
72492,2016-06-13,NA,25361.44
36935,2016-06-21,NA,28186.07
30110,2016-08-08,NA,15128.53
81349,2016-06-13,2016-08-01,22081.56
101496,2016-06-21,NA,20206
18237,2016-06-13,NA,48330.49
103646,2016-06-13,2016-06-13,159334.26
100449,2016-06-06,2016-10-04,36245.72
136109,2016-06-13,NA,13418
179703,2016-06-21,NA,26714.34
166710,2016-08-08,2016-10-20,21349.28
117857,2016-08-08,2016-08-10,613612.64
75892,2016-06-06,NA,30438
90789,2016-06-13,2016-06-17,121587.58
15749,2016-07-26,2016-07-26,31333.68
30950,2016-06-13,2016-06-24,32355.33
124730,2016-08-08,2016-08-10,202649.02
130798,2016-05-19,NA,77432.19
141759,2016-06-21,NA,38317.9
103648,2016-06-13,2017-02-23,10957.1
15378,2016-06-13,2016-06-13,1497104.61
27940,2016-06-21,NA,172072.12
18546,2016-08-08,NA,51578.27
177858,2016-06-13,2016-10-30,15411.86
46921,2016-08-08,2017-02-27,10169.14
146183,2016-06-21,NA,32612.91
67997,2016-06-13,NA,30178.35
46189,2016-06-13,NA,267434.5
35537,2016-06-13,NA,18538.83
79713,2016-08-08,NA,12890.31
177676,2016-06-21,NA,12717.7
40980,2016-06-13,NA,25472.8
15099,2016-06-21,NA,18687.66
182066,2016-06-13,NA,13610.23
162791,2016-06-13,NA,12280.01
94307,2016-05-19,NA,38448.37
12975,2016-06-06,NA,35028.61
181180,2016-05-19,NA,17356.06
21727,2016-06-21,2016-08-22,15016
29088,2016-06-21,NA,32294.81
91017,2016-06-13,2016-06-13,26697.8
162773,2016-08-08,NA,28123.34
127912,2016-08-08,NA,129742.89
90646,2016-06-13,2016-12-01,14396.66
118035,2016-08-08,NA,236042.35
132901,2016-06-13,2016-06-13,32059.04
73721,2016-07-26,NA,32158.43
73400,2016-08-08,NA,19750.56
24969,2016-08-08,2016-08-08,24942.58
20811,2016-08-08,2016-08-10,97792.88
16765,2016-06-21,NA,92080.52
80717,2016-06-21,NA,30639.04
84042,2016-08-08,NA,23939.01
103178,2016-08-08,2016-08-21,987359.5
89605,2016-06-13,NA,291867.13
85004,2016-07-26,NA,218019.28
77743,2016-06-13,NA,22981.29
145710,2016-06-13,NA,38258.05
149568,2016-07-26,2016-10-25,22246
122025,2016-06-13,NA,46790.1
180023,2016-06-06,NA,57852.25
137236,2016-08-08,2016-08-30,28623.29
155386,2016-08-08,2017-01-13,20266.66
87099,2016-08-08,NA,28239.16
167951,2016-08-08,2016-12-15,40398.28
156537,2016-06-21,NA,30697.41
153611,2016-08-08,NA,12301.03
106631,2016-05-19,2016-05-23,726019.03
156080,2016-06-21,NA,20666.35
74465,2016-07-26,NA,17541
86369,2016-06-13,NA,10109.9
56109,2016-08-08,NA,13563.25
91097,2016-08-08,2016-11-15,18790.43
98412,2016-08-08,NA,26811
65950,2016-06-06,NA,133814.99
100362,2016-05-12,2016-06-29,72723
8343,2016-06-21,NA,39454.38
83259,2016-06-13,NA,10646.8
174533,2016-06-21,2016-07-12,15195
162847,2016-08-08,2017-01-12,11351.3
102573,2016-06-13,2016-10-03,13471.92
45118,2016-06-21,NA,122358.34
97302,2016-08-08,NA,329979.25
111234,2016-06-13,2016-06-16,98763.38
91697,2016-06-13,NA,34894.2
180949,2016-06-13,NA,22619.03
104836,2016-08-08,NA,14381.64
38437,2016-08-08,NA,10127.75
179881,2016-06-06,NA,16266.78
63877,2016-06-13,NA,15200.56
68102,2016-06-13,NA,18506.9
64310,2016-07-26,NA,28439.13
90360,2016-06-13,NA,17250.31
120174,2016-06-21,2016-08-11,44520.11
91858,2016-06-21,NA,68249.99
174306,2016-06-06,2016-06-06,19073.36
94054,2016-06-21,NA,16512.59
78123,2016-08-08,NA,14696.18
12574,2016-06-13,NA,20852.51
21955,2016-06-13,NA,36545.46
34714,2016-05-19,NA,106980.34
171191,2016-08-08,2016-09-12,19755.28
44177,2016-06-21,2016-06-21,18899.39
148198,2016-06-13,2016-06-14,22837.52
29268,2016-08-08,NA,21227.53
109390,2016-06-21,NA,12843.25
175790,2016-06-13,NA,12871.74
6757,2016-06-06,2016-06-22,18953.54
102518,2016-06-21,2016-06-22,30289.99
92710,2016-06-13,NA,65182.21
10301,2016-08-08,NA,19422.35
167768,2016-06-21,2016-06-23,17582.41
89143,2016-06-13,NA,12352.03
111961,2016-08-08,NA,479568.17
34753,2016-06-13,NA,11158.15
71530,2016-06-13,NA,20700.61
15491,2016-08-08,NA,63999.07
181578,2016-08-08,2016-08-26,79289.51
60953,2016-06-13,2016-06-13,942595.55
35685,2016-05-12,NA,119389.55
105122,2016-06-13,2016-06-15,14820.43
3029,2016-08-08,2016-08-10,37225.31
33308,2016-08-08,NA,17015.91
175919,2016-06-21,2016-06-21,20679.42
4181,2016-06-21,2016-06-25,31566.27
24178,2016-08-08,2016-09-12,11751.93
60711,2016-06-21,2016-06-23,13643.49
126478,2016-08-08,NA,45215.7
164326,2016-06-21,NA,45530.52
47660,2016-06-13,NA,166616.75
37970,2016-06-13,NA,22690
142224,2016-06-13,2016-06-13,15791.93
20106,2016-06-13,NA,83619
45773,2016-08-08,2016-09-18,13953.65
23996,2016-08-08,NA,11681.21
136355,2016-08-08,NA,22278.6
125325,2016-06-13,NA,19396.1
124400,2016-05-19,2016-05-19,22064.31
31672,2016-06-21,NA,18156.75
45366,2016-08-08,2016-08-10,78378.02
92293,2016-07-26,NA,157522.36
2847,2016-08-08,2016-08-17,12845.53
88099,2016-06-13,NA,51938.51
57206,2016-08-08,NA,53873.68
154254,2016-08-08,2016-08-08,31292
74864,2016-06-13,NA,11887.18
170542,2016-08-08,NA,11779.68
183173,2016-08-08,NA,76693.95
166417,2016-08-08,NA,30787.97
48720,2016-05-12,2016-06-24,38747.78
112548,2016-06-13,NA,25886.32
40579,2016-06-13,2016-07-10,30133
68857,2016-06-13,2016-07-13,17528.07
176638,2016-06-21,NA,76558.15
137344,2016-06-13,2016-07-07,20866.23
135544,2016-07-26,2017-03-27,449616.48
59444,2016-06-06,2016-10-11,95242.72
119769,2016-08-08,NA,17345.91
137769,2016-06-06,NA,13807.7
6421,2016-06-21,NA,10545.5
117453,2016-06-21,2016-10-12,11118.9
36242,2016-08-08,NA,86328.84
67990,2016-06-06,NA,10836.3
65072,2016-06-21,2016-07-05,12112.03
145666,2016-06-21,NA,96824.48
96530,2016-06-21,NA,125232.5
181665,2016-06-13,NA,135444.96
141127,2016-08-08,NA,10002.61
181920,2016-06-21,NA,30036.3
56948,2016-06-21,NA,18361.59
30267,2016-08-08,2016-08-15,110961.37
75807,2016-06-21,NA,51531.47
173770,2016-06-13,2016-06-22,11535.99
92032,2016-06-21,2016-06-21,64952.21
50280,2016-08-08,NA,30738.13
22548,2016-06-13,2016-10-13,20391.41
80436,2016-06-13,2016-08-01,153164.45
142203,2016-06-21,NA,141431.82
142767,2016-08-08,NA,19053.44
167190,2016-06-13,NA,19175.36
158005,2016-05-12,NA,18722
181962,2016-06-13,NA,14210
19576,2016-06-21,2016-11-08,27502.35
149886,2016-06-21,NA,11317.95
175018,2016-06-13,2016-06-14,13601.56
162522,2016-06-13,NA,77996.2
73045,2016-05-12,NA,12749.92
1988,2016-07-26,2016-09-08,38874.27
183564,2016-08-08,2016-08-11,17212.56
140298,2016-06-21,2016-06-23,14793.15
138902,2016-06-13,2016-06-24,262530.55
105815,2016-06-21,NA,62399.48
42360,2016-08-08,NA,14798.72
35958,2016-08-08,2016-08-09,150690.89
175192,2016-08-08,NA,20563.51
170887,2016-06-21,NA,54037.41
86160,2016-06-21,2017-01-12,170610.91
102256,2016-06-13,2016-06-14,72436.19
51854,2016-06-13,NA,22667.8
128389,2016-05-12,2016-05-16,13334.3
160284,2016-06-13,2016-06-13,13097.87
131350,2016-08-08,2016-08-10,54981.82
129967,2016-06-21,NA,21431.68
121563,2016-06-21,2016-08-05,147794.36
103320,2016-08-08,NA,15647.19
180927,2016-06-21,NA,16255.84
148974,2016-06-13,2016-08-08,93699.6
144768,2016-06-21,2016-06-21,10536.49
145526,2016-08-08,NA,30457.05
50715,2016-08-08,NA,10509.29
68683,2016-08-08,NA,26401.03
147215,2016-06-13,NA,13720.04
179601,2016-06-21,2016-06-22,33852.06
64126,2016-08-08,2016-08-09,15465.1
28922,2016-06-13,NA,12977.87
13163,2016-06-06,NA,31212.78
40226,2016-06-21,2016-09-20,22109.67
24455,2016-07-26,2016-08-31,25330.2
155690,2016-06-13,2017-03-23,27011.53
68565,2016-06-21,2016-08-09,20749.21
149618,2016-05-19,2016-05-24,169797.53
138640,2016-06-13,2016-06-15,196485.99
37491,2016-06-21,2016-06-23,264842.29
139649,2016-05-19,NA,86735.65
109281,2016-06-13,NA,53158.6
18679,2016-06-21,NA,14633
152106,2016-08-08,NA,30284.71
173476,2016-07-26,2016-08-01,27366.56
48316,2016-06-21,2016-06-25,24330.66
90111,2016-06-13,2016-06-13,15244.2
140560,2016-06-13,NA,87494.96
133899,2016-06-21,2017-01-17,252559.42
62213,2016-08-08,2016-10-27,531184.11
53623,2016-07-26,NA,65198.55
135531,2016-06-13,2016-06-13,19522.75
32415,2016-08-08,2016-08-09,13372.26
74125,2016-06-13,2016-06-14,28111.67
71715,2016-06-21,2016-06-22,19787.72
10690,2016-06-13,NA,12852.79
34249,2016-08-08,NA,22479.12
69979,2016-08-08,2016-08-14,146596.25
40663,2016-06-13,NA,17877.55
80815,2016-06-13,NA,14356.92
56709,2016-05-19,NA,81872.94
175369,2016-06-13,2016-07-04,32522.27
140582,2016-06-06,2016-06-07,24314.22
57734,2016-06-13,NA,68219.47
42458,2016-06-21,NA,35820.3
119010,2016-06-13,NA,241295.08
164705,2016-05-12,2016-05-12,42161.81
139524,2016-05-19,2016-05-23,26494.6
114469,2016-06-21,NA,34823.18
54688,2016-05-19,2016-05-19,303473.79
112196,2016-08-08,NA,11059.67
97681,2016-06-21,NA,36368.03
156225,2016-06-13,2016-06-13,96947.39
44851,2016-06-13,2016-06-18,83688.44
69751,2016-08-08,NA,21533.23
127224,2016-08-08,NA,62227.34
85147,2016-08-08,NA,22160.29
17268,2016-06-13,NA,14291.71
11693,2016-05-19,NA,18606.17
67968,2016-08-08,NA,16389.76
123115,2016-08-08,NA,10997.56
146452,2016-08-08,NA,16401.04
3046,2016-08-08,2016-08-21,84107.05
62801,2016-06-13,NA,13623.98
162961,2016-07-26,2016-08-05,10770.74
73296,2016-06-21,2016-06-21,15464.65
140736,2016-06-21,NA,20809.48
71732,2016-06-21,NA,13675.35
53187,2016-07-26,2016-12-05,112646.44
73670,2016-06-21,NA,56531.98
96184,2016-06-13,NA,11792.57
4095,2016-08-08,NA,13761.66
164145,2016-06-13,2016-11-05,10399.86
150871,2016-06-13,NA,32778.13
65530,2016-05-19,2016-07-07,16560.5
143157,2016-06-13,NA,98368.65
164929,2016-06-21,NA,25546.28
118388,2016-08-08,2016-11-01,37821.19
157115,2016-06-13,2016-06-13,22561.96
125837,2016-05-12,NA,20241.79
126330,2016-06-21,NA,23222.04
14057,2016-06-13,2016-10-18,190275.46
31891,2016-08-08,2017-03-23,17417.62
138980,2016-08-08,NA,42966.34
20856,2016-06-13,NA,20750.16
67835,2016-08-08,2016-09-04,33635.62
22532,2016-06-13,2016-06-21,24027.92
33880,2016-08-08,NA,81245.28
160874,2016-08-08,2016-08-09,30549.14
35912,2016-06-21,2016-06-21,25142.43
125587,2016-08-08,2016-08-09,22804.06
121160,2016-08-08,2016-08-08,81318.59
137084,2016-06-13,NA,23239.5
109732,2016-08-08,2016-11-06,16611
108593,2016-06-21,2016-06-28,31480.47
96158,2016-06-21,2016-06-21,26957.37
103299,2016-06-13,2016-12-22,15029.37
160640,2016-06-06,2016-06-10,35870.97
178509,2016-08-08,2016-08-11,80796.89
163402,2016-06-21,2016-06-28,22452.89
15664,2016-06-06,2016-06-06,13596.05
85792,2016-08-08,NA,141883.9
126924,2016-06-21,NA,51159.52
6719,2016-06-13,2016-08-27,15909.78
49897,2016-06-21,NA,12098.24
3250,2016-06-13,NA,148759.95
60794,2016-06-13,NA,22477.24
38588,2016-06-06,2016-06-14,184881.75
114633,2016-06-21,2016-06-21,28301.26
31534,2016-08-08,NA,14579.68
56325,2016-06-13,2016-11-03,94793.6
58384,2016-08-08,NA,13456.62
43235,2016-06-13,2016-06-15,52866.45
62109,2016-06-21,NA,19228.61
74769,2016-06-21,2016-06-21,47552.06
69079,2016-08-08,NA,10259.7
7431,2016-06-06,NA,44572.4
24044,2016-06-13,NA,60839.15
325,2016-08-08,NA,52290.82
141923,2016-08-08,NA,14726.01
72831,2016-06-21,NA,18647.78
117312,2016-05-19,NA,10315.34
64754,2016-08-08,2016-11-19,18607.15
30290,2016-06-21,2016-06-21,76659.28
131400,2016-08-08,NA,39301.25
166514,2016-08-08,NA,21339.27
162126,2016-06-21,NA,43070.89
83535,2016-06-21,NA,17147.52
12444,2016-05-12,NA,16121.23
144119,2016-06-13,2017-02-07,65763.02
152794,2016-08-08,NA,21601.75
165226,2016-06-06,2016-06-07,10563
161438,2016-08-08,2017-01-19,15386.74
147397,2016-06-13,NA,241595.82
35236,2016-05-12,NA,346827.56
148270,2016-08-08,2016-08-11,15494.16
155617,2016-06-21,2016-06-26,12754.14
102035,2016-06-21,2016-06-21,27978.18
113653,2016-06-13,NA,12150.61
182073,2016-06-21,NA,57682.48
94417,2016-06-13,NA,26190.55
177672,2016-08-08,NA,41153.44
98738,2016-06-06,NA,12115.28
68712,2016-08-08,2016-08-15,18579.96
162193,2016-07-26,NA,47329.26
169696,2016-06-06,2016-06-22,25174.12
117662,2016-06-21,2017-03-16,29099.5
54251,2016-08-08,NA,15887.32
123064,2016-07-26,NA,38642.91
151320,2016-06-21,2016-10-05,16780.34
139839,2016-06-13,2016-08-21,50287.39
3092,2016-06-21,2016-08-22,56420.76
36378,2016-06-13,NA,11377.95
120305,2016-06-13,2016-08-13,15898.83
114765,2016-08-08,2016-11-18,17052.92
121886,2016-06-13,2016-10-02,14124.2
122865,2016-08-08,NA,199648.14
93294,2016-08-08,NA,65126.84
125168,2016-06-13,2016-06-13,11825.9
133155,2016-07-26,2016-07-28,17416.39
51944,2016-06-06,NA,12227.97
155429,2016-08-08,NA,23354.98
53984,2016-06-21,2016-11-04,133814.78
18211,2016-07-26,2016-08-24,186237.6
116439,2016-08-08,2016-10-06,62988.75
26173,2016-08-08,2016-11-25,11918.91
19024,2016-08-08,2016-12-09,17402.31
20407,2016-06-21,2016-06-22,59992.56
124833,2016-06-21,2016-06-22,51375.61
168477,2016-05-19,2016-05-19,50988.15
157775,2016-06-21,NA,49204.27
113067,2016-06-13,NA,29180.45
171553,2016-06-21,NA,53484.13
162462,2016-06-13,NA,12595.67
66330,2016-06-13,2016-08-09,10604.1
87350,2016-06-13,NA,13429.78
25942,2016-06-13,NA,18302.34
104694,2016-06-13,2016-06-22,36034.35
